Student_ID,Gender,DegreeType,MajorSpecialization,EnglishScore,LogicalReasoningScore,QuantitativeAptitudeScore,EnglishCluster,LogicalReasoningCluster,QuantitativeAptitudeCluster,english_improvement_status,logicalreasoning_improvement_status,quantitativeaptitude_improvement_status
1098816,m,M.Tech./M.E.,other,53.5,53.0,45.0,2,2,0,A little more focus,A little more focus,Needs Improvement
691206,f,B.Tech/B.E.,information technology,47.5,51.5,46.400000000000006,2,2,0,A little more focus,A little more focus,Needs Improvement
50876,m,B.Tech/B.E.,information technology,45.5,60.5,62.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1171381,m,B.Tech/B.E.,information technology,52.5,59.0,56.0,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
845544,f,B.Tech/B.E.,computer science & engineering,54.5,58.5,42.5,2,1,2,A little more focus,Does Not Need Improvement,A little more focus
1078034,f,B.Tech/B.E.,computer science & engineering,33.5,53.0,43.0,0,2,2,Needs Improvement,A little more focus,A little more focus
1247339,f,B.Tech/B.E.,electronics and electrical engineering,37.0,45.5,38.0,0,2,2,Needs Improvement,A little more focus,A little more focus
541137,m,B.Tech/B.E.,electronics and communication engineering,67.5,41.5,73.5,1,0,1,Does Not Need Improvement,Needs Improvement,Does Not Need Improvement
361702,f,B.Tech/B.E.,industrial & production engineering,52.5,41.5,38.5,2,0,2,A little more focus,Needs Improvement,A little more focus
874596,m,MCA,computer application,46.5,58.5,51.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
1171210,m,B.Tech/B.E.,electronics and communication engineering,70.0,60.5,69.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
82444,m,B.Tech/B.E.,electronics & telecommunications,58.5,66.5,63.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
1120667,f,B.Tech/B.E.,information technology,37.0,42.5,43.0,0,0,2,Needs Improvement,Needs Improvement,A little more focus
576054,m,B.Tech/B.E.,computer science & engineering,54.5,35.0,50.0,2,0,0,A little more focus,Needs Improvement,Needs Improvement
127017,m,B.Tech/B.E.,electronics and communication engineering,45.400000000000006,49.5,46.400000000000006,2,2,0,A little more focus,A little more focus,Needs Improvement
640774,m,B.Tech/B.E.,computer science & engineering,28.5,42.5,16.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
273602,m,B.Tech/B.E.,electronics & telecommunications,36.5,41.5,31.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1175525,m,B.Tech/B.E.,mechanical and automation,49.0,42.5,59.5,2,0,1,A little more focus,Needs Improvement,Does Not Need Improvement
1255801,m,B.Tech/B.E.,electronics and communication engineering,45.5,59.5,50.0,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
636944,m,B.Tech/B.E.,computer engineering,32.5,40.0,68.0,0,0,1,Needs Improvement,Needs Improvement,Does Not Need Improvement
450922,f,B.Tech/B.E.,electronics and communication engineering,40.5,43.5,34.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
927414,f,MCA,computer application,27.5,41.5,31.0,0,0,2,Needs Improvement,Needs Improvement,A little more focus
543139,m,B.Tech/B.E.,electronics and instrumentation engineering,26.5,52.0,37.0,0,2,2,Needs Improvement,A little more focus,A little more focus
640827,m,B.Tech/B.E.,computer engineering,55.5,63.0,62.0,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
435437,m,B.Tech/B.E.,electronics and communication engineering,48.5,58.5,74.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
431706,m,MCA,computer application,39.5,40.400000000000006,38.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
823790,m,B.Tech/B.E.,electronics and communication engineering,54.5,43.5,47.0,2,0,0,A little more focus,Needs Improvement,Needs Improvement
59505,m,B.Tech/B.E.,electronics and electrical engineering,47.5,44.5,58.5,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
421568,m,B.Tech/B.E.,computer engineering,43.5,37.5,39.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
45421,f,B.Tech/B.E.,information technology,46.5,58.5,56.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
455432,m,B.Tech/B.E.,information technology,41.5,49.5,47.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
308810,m,B.Tech/B.E.,computer engineering,40.5,47.5,51.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
922658,f,B.Tech/B.E.,computer science & engineering,54.5,49.5,41.5,2,2,2,A little more focus,A little more focus,A little more focus
109360,f,B.Tech/B.E.,computer engineering,44.5,46.5,58.5,0,2,1,Needs Improvement,A little more focus,Does Not Need Improvement
206571,m,B.Tech/B.E.,computer engineering,45.5,57.5,44.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
624172,f,B.Tech/B.E.,electronics and communication engineering,34.5,45.0,37.0,0,2,2,Needs Improvement,A little more focus,A little more focus
332694,m,B.Tech/B.E.,computer science & engineering,47.5,37.5,31.5,2,0,2,A little more focus,Needs Improvement,A little more focus
866912,m,B.Tech/B.E.,electronics and communication engineering,55.5,64.5,75.0,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
552848,f,B.Tech/B.E.,electronics and communication engineering,66.0,49.5,59.0,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
1187474,f,B.Tech/B.E.,electronics and communication engineering,40.5,46.0,39.0,0,2,2,Needs Improvement,A little more focus,A little more focus
203454,m,B.Tech/B.E.,computer engineering,44.5,49.5,58.5,0,2,1,Needs Improvement,A little more focus,Does Not Need Improvement
407653,f,B.Tech/B.E.,information technology,47.5,48.5,59.5,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
1230310,m,B.Tech/B.E.,information technology,59.5,37.5,37.0,1,0,2,Does Not Need Improvement,Needs Improvement,A little more focus
637628,m,B.Tech/B.E.,electronics and communication engineering,51.0,30.5,31.0,2,0,2,A little more focus,Needs Improvement,A little more focus
373290,f,MCA,computer application,61.5,66.5,53.5,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
1154840,m,B.Tech/B.E.,electronics and communication engineering,49.0,48.0,52.5,2,2,0,A little more focus,A little more focus,Needs Improvement
355170,f,B.Tech/B.E.,computer engineering,51.5,43.5,37.5,2,0,2,A little more focus,Needs Improvement,A little more focus
830138,m,B.Tech/B.E.,electronics and communication engineering,60.5,52.5,37.0,1,2,2,Does Not Need Improvement,A little more focus,A little more focus
333337,m,B.Tech/B.E.,computer engineering,46.5,57.5,54.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
1085682,m,MCA,computer application,51.0,54.0,51.0,2,2,0,A little more focus,A little more focus,Needs Improvement
1083037,m,B.Tech/B.E.,electronics and communication engineering,80.5,56.5,64.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
1129543,m,MCA,computer application,38.5,41.0,33.0,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1198958,m,B.Tech/B.E.,computer science & engineering,46.5,57.0,52.0,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
110817,m,B.Tech/B.E.,electronics and electrical engineering,38.5,34.5,42.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
958998,m,B.Tech/B.E.,mechanical engineering,34.5,41.5,21.0,0,0,2,Needs Improvement,Needs Improvement,A little more focus
640459,m,B.Tech/B.E.,mechanical engineering,62.5,58.5,69.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
47805,m,B.Tech/B.E.,electronics & telecommunications,47.5,21.5,33.5,2,0,2,A little more focus,Needs Improvement,A little more focus
342936,m,B.Tech/B.E.,computer science & engineering,48.5,40.5,34.5,2,0,2,A little more focus,Needs Improvement,A little more focus
262989,m,B.Tech/B.E.,computer engineering,42.5,34.5,36.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
755088,m,B.Tech/B.E.,electrical engineering,50.0,56.0,47.0,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
1095963,m,B.Tech/B.E.,civil engineering,42.0,40.0,54.5,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
637441,m,B.Tech/B.E.,electronics and communication engineering,52.0,60.5,85.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1227702,m,B.Tech/B.E.,computer science & engineering,29.0,38.5,40.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
845819,m,B.Tech/B.E.,information technology,52.0,30.5,35.5,2,0,2,A little more focus,Needs Improvement,A little more focus
89702,m,B.Tech/B.E.,information technology,54.400000000000006,53.5,48.5,2,2,0,A little more focus,A little more focus,Needs Improvement
1093749,f,B.Tech/B.E.,computer science & engineering,45.5,46.0,51.0,2,2,0,A little more focus,A little more focus,Needs Improvement
133773,f,B.Tech/B.E.,electronics and communication engineering,55.400000000000006,49.5,57.5,2,2,0,A little more focus,A little more focus,Needs Improvement
1064862,m,B.Tech/B.E.,mechanical engineering,35.0,44.5,29.5,0,2,2,Needs Improvement,A little more focus,A little more focus
116358,m,B.Tech/B.E.,information technology,32.5,53.5,50.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
63106,m,B.Tech/B.E.,computer engineering,68.5,54.5,52.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
599652,m,B.Tech/B.E.,electronics and communication engineering,62.5,52.0,32.5,1,2,2,Does Not Need Improvement,A little more focus,A little more focus
271904,m,B.Tech/B.E.,information technology,66.5,61.5,51.5,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
998012,f,B.Tech/B.E.,electronics and electrical engineering,52.5,49.5,47.5,2,2,0,A little more focus,A little more focus,Needs Improvement
937947,f,B.Tech/B.E.,information technology,71.0,66.5,51.0,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
1097187,m,B.Tech/B.E.,electronics and communication engineering,39.5,61.5,56.0,0,1,0,Needs Improvement,Does Not Need Improvement,Needs Improvement
849071,m,B.Tech/B.E.,electronics and electrical engineering,65.0,64.0,79.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
35694,m,B.Tech/B.E.,electronics and electrical engineering,47.5,60.5,60.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1066913,m,B.Tech/B.E.,electrical engineering,35.0,44.5,51.0,0,2,0,Needs Improvement,A little more focus,Needs Improvement
796601,m,B.Tech/B.E.,electronics and communication engineering,47.5,53.5,76.5,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
578157,m,M.Tech./M.E.,electronics,41.5,54.5,52.400000000000006,0,2,0,Needs Improvement,A little more focus,Needs Improvement
335201,m,B.Tech/B.E.,mechanical engineering,47.5,57.5,61.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1087183,m,B.Tech/B.E.,electronics and communication engineering,35.0,24.0,21.0,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1204221,m,B.Tech/B.E.,computer science & engineering,61.5,53.0,47.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
920413,m,MCA,computer application,32.5,43.5,34.0,0,0,2,Needs Improvement,Needs Improvement,A little more focus
707108,m,B.Tech/B.E.,electronics and communication engineering,46.5,57.0,68.0,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1187208,m,B.Tech/B.E.,electronics and communication engineering,71.0,56.5,69.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
1127268,m,B.Tech/B.E.,computer science & engineering,44.0,42.5,41.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1019761,m,B.Tech/B.E.,electronics and communication engineering,40.5,48.0,66.5,0,2,1,Needs Improvement,A little more focus,Does Not Need Improvement
327856,m,B.Tech/B.E.,information technology,34.5,33.5,27.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
247078,f,B.Tech/B.E.,computer engineering,47.5,48.5,52.5,2,2,0,A little more focus,A little more focus,Needs Improvement
51320,m,B.Tech/B.E.,computer engineering,45.5,30.5,59.5,2,0,1,A little more focus,Needs Improvement,Does Not Need Improvement
530592,m,B.Tech/B.E.,computer science & engineering,45.0,54.5,51.5,2,2,0,A little more focus,A little more focus,Needs Improvement
599552,m,B.Tech/B.E.,electronics and electrical engineering,48.5,47.5,62.0,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
662142,m,B.Tech/B.E.,electronics and communication engineering,34.5,49.5,57.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
1294572,m,B.Tech/B.E.,instrumentation engineering,56.0,56.5,45.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
423209,m,B.Tech/B.E.,computer science & engineering,47.5,41.5,43.5,2,0,0,A little more focus,Needs Improvement,Needs Improvement
407740,m,B.Tech/B.E.,computer engineering,58.5,57.5,60.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
618308,m,B.Tech/B.E.,industrial & production engineering,61.5,60.5,72.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
920388,m,B.Tech/B.E.,electronics and communication engineering,62.5,52.5,63.5,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
670628,m,B.Tech/B.E.,computer science & engineering,52.0,61.0,70.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
335328,m,B.Tech/B.E.,electronics and communication engineering,46.400000000000006,40.5,52.400000000000006,2,0,0,A little more focus,Needs Improvement,Needs Improvement
35122,m,B.Tech/B.E.,computer engineering,42.5,38.5,43.5,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
1157393,m,B.Tech/B.E.,electronics and communication engineering,50.0,36.0,33.0,2,0,2,A little more focus,Needs Improvement,A little more focus
1258895,m,B.Tech/B.E.,electronics and communication engineering,35.0,52.0,45.0,0,2,0,Needs Improvement,A little more focus,Needs Improvement
629285,f,B.Tech/B.E.,computer engineering,69.5,54.5,56.0,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
914336,m,B.Tech/B.E.,electronics and communication engineering,46.5,51.0,37.0,2,2,2,A little more focus,A little more focus,A little more focus
322522,f,B.Tech/B.E.,electronics and communication engineering,36.5,47.5,48.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
337194,m,B.Tech/B.E.,mechanical engineering,49.5,58.5,58.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1129408,m,B.Tech/B.E.,electronics and communication engineering,43.0,42.5,29.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
242701,m,B.Tech/B.E.,electronics and electrical engineering,39.5,40.5,44.5,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
238088,m,B.Tech/B.E.,electronics and communication engineering,54.5,45.5,51.5,2,2,0,A little more focus,A little more focus,Needs Improvement
754972,m,B.Tech/B.E.,electronics and communication engineering,44.0,68.0,66.5,0,1,1,Needs Improvement,Does Not Need Improvement,Does Not Need Improvement
1044900,m,B.Tech/B.E.,computer science & engineering,70.0,64.0,51.0,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
661111,f,B.Tech/B.E.,computer science & engineering,60.5,47.5,32.5,1,2,2,Does Not Need Improvement,A little more focus,A little more focus
1233151,f,B.Tech/B.E.,information technology,42.0,38.5,44.0,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
328163,m,B.Tech/B.E.,electronics and electrical engineering,42.5,20.5,32.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
670213,m,B.Tech/B.E.,information technology,45.0,41.0,40.0,2,0,2,A little more focus,Needs Improvement,A little more focus
746050,m,B.Tech/B.E.,electronics and communication engineering,59.5,52.0,60.5,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
310559,m,B.Tech/B.E.,information technology,52.5,41.5,47.5,2,0,0,A little more focus,Needs Improvement,Needs Improvement
237941,m,B.Tech/B.E.,electronics and communication engineering,50.5,60.5,67.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
958966,m,B.Tech/B.E.,computer science & engineering,52.0,57.5,48.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
